Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000155850	SLC26A2	-2.819	-0.225
ENSG00000104859	CLASRP	-2.497	-0.225
ENSG00000100242	SUN2	-2.925	-0.225
ENSG00000127511	SIN3B	-2.401	-0.225
ENSG00000184292	TACSTD2	-2.165	-0.226
ENSG00000187735	TCEA1	-3.682	-0.226
ENSG00000110429	FBXO3	-3.739	-0.226
ENSG00000171148	TADA3	-4.638	-0.227
ENSG00000103264	FBXO31	-2.306	-0.227
ENSG00000176444	CLK2	-2.215	-0.227
ENSG00000196352	CD55	-3.534	-0.227
ENSG00000143774	GUK1	-4.651	-0.227
ENSG00000148341	SH3GLB2	-2.901	-0.227
ENSG00000101608	MYL12A	-4.547	-0.227
ENSG00000141367	CLTC	-4.509	-0.228
ENSG00000125741	OPA3	-3.692	-0.228
ENSG00000185088	RPS27L	-4.229	-0.228
ENSG00000099246	RAB18	-3.567	-0.228
ENSG00000164251	F2RL1	-3.245	-0.229
ENSG00000025156	HSF2	-1.675	-0.229
ENSG00000132670	PTPRA	-5.124	-0.229
ENSG00000271601	LIX1L	-3.231	-0.229
ENSG00000145623	OSMR	-1.994	-0.229
ENSG00000090989	EXOC1	-3.059	-0.229
ENSG00000130175	PRKCSH	-4.904	-0.230
ENSG00000166135	HIF1AN	-3.836	-0.230
ENSG00000110697	PITPNM1	-3.808	-0.230
ENSG00000105887	MTPN	-5.459	-0.230
ENSG00000156603	MED19	-1.921	-0.230
ENSG00000109971	HSPA8	-6.097	-0.231
ENSG00000137393	RNF144B	-3.070	-0.231
ENSG00000172939	OXSR1	-3.465	-0.231
ENSG00000107862	GBF1	-3.918	-0.231
ENSG00000160767	FAM189B	-2.887	-0.232
ENSG00000145293	ENOPH1	-3.429	-0.232
ENSG00000157881	PANK4	-2.164	-0.232
ENSG00000048392	RRM2B	-5.365	-0.232
ENSG00000130985	UBA1	-5.498	-0.232
ENSG00000107372	ZFAND5	-3.897	-0.233
ENSG00000103429	BFAR	-5.172	-0.233
ENSG00000129128	SPCS3	-4.991	-0.234
ENSG00000160218	TRAPPC10	-2.081	-0.234
ENSG00000123395	ATG101	-3.311	-0.234
ENSG00000108679	LGALS3BP	-5.051	-0.234
ENSG00000122042	UBL3	-2.270	-0.234
ENSG00000196372	ASB13	-3.259	-0.235
ENSG00000138081	FBXO11	-2.615	-0.235
ENSG00000163517	HDAC11	-1.646	-0.235
ENSG00000148498	PARD3	-3.843	-0.235
ENSG00000172239	PAIP1	-4.759	-0.236
ENSG00000137207	YIPF3	-5.462	-0.236
ENSG00000111328	CDK2AP1	-3.968	-0.236
ENSG00000110344	UBE4A	-3.429	-0.237
ENSG00000105397	TYK2	-3.642	-0.237
ENSG00000182979	MTA1	-4.086	-0.237
ENSG00000205420	KRT6A	-5.078	-0.237
ENSG00000069869	NEDD4	-3.745	-0.237
ENSG00000048828	FAM120A	-4.384	-0.237
ENSG00000243317	C7orf73	-4.220	-0.237
ENSG00000211450	C11orf31	-3.501	-0.238
ENSG00000153046	CDYL	-2.803	-0.239
ENSG00000184887	BTBD6	-3.431	-0.239
ENSG00000198805	PNP	-4.959	-0.239
ENSG00000111843	TMEM14C	-3.347	-0.239
ENSG00000068438	FTSJ1	-4.071	-0.239
ENSG00000081791	KIAA0141	-5.010	-0.240
ENSG00000175213	ZNF408	-1.773	-0.240
ENSG00000157326	DHRS4	-1.692	-0.241
ENSG00000163191	S100A11	-5.760	-0.241
ENSG00000156642	NPTN	-5.654	-0.241
ENSG00000161904	LEMD2	-3.251	-0.241
ENSG00000126005	MMP24-AS1	-4.095	-0.242
ENSG00000131943	C19orf12	-3.138	-0.242
ENSG00000054793	ATP9A	-3.105	-0.242
ENSG00000120733	KDM3B	-4.026	-0.242
ENSG00000093183	SEC22C	-4.177	-0.243
ENSG00000173327	MAP3K11	-4.374	-0.243
ENSG00000173482	PTPRM	-3.206	-0.243
ENSG00000132589	FLOT2	-4.589	-0.243
ENSG00000044115	CTNNA1	-5.718	-0.243
ENSG00000106028	SSBP1	-4.349	-0.244
ENSG00000206075	SERPINB5	-4.358	-0.244
ENSG00000122884	P4HA1	-3.355	-0.244
ENSG00000169641	LUZP1	-4.027	-0.244
ENSG00000090487	SPG21	-5.286	-0.244
ENSG00000128791	TWSG1	-3.028	-0.245
ENSG00000101150	TPD52L2	-6.268	-0.245
ENSG00000171307	ZDHHC16	-3.416	-0.245
ENSG00000116906	GNPAT	-6.004	-0.245
ENSG00000147854	UHRF2	-3.805	-0.245
ENSG00000163840	DTX3L	-2.668	-0.245
ENSG00000125656	CLPP	-4.029	-0.245
ENSG00000119537	KDSR	-4.537	-0.246
ENSG00000140521	POLG	-3.683	-0.246
ENSG00000138448	ITGAV	-5.566	-0.246
ENSG00000084693	AGBL5	-2.948	-0.246
ENSG00000011478	QPCTL	-1.573	-0.246
ENSG00000131558	EXOC4	-5.878	-0.247
ENSG00000166145	SPINT1	-3.361	-0.247
ENSG00000173548	SNX33	-2.418	-0.247
ENSG00000078902	TOLLIP	-5.834	-0.247
ENSG00000114648	KLHL18	-3.625	-0.248
ENSG00000006831	ADIPOR2	-5.316	-0.248
ENSG00000149187	CELF1	-5.155	-0.248
ENSG00000123575	FAM199X	-3.501	-0.249
ENSG00000087365	SF3B2	-6.358	-0.249
ENSG00000189067	LITAF	-5.810	-0.249
ENSG00000118096	IFT46	-2.285	-0.249
ENSG00000277972	CISD3	-3.095	-0.250
ENSG00000164576	SAP30L	-4.056	-0.250
ENSG00000196411	EPHB4	-4.092	-0.250
ENSG00000163931	TKT	-5.873	-0.250
ENSG00000068912	ERLEC1	-2.426	-0.250
ENSG00000169895	SYAP1	-5.329	-0.251
ENSG00000100503	NIN	-3.964	-0.251
ENSG00000125970	RALY	-4.599	-0.251
ENSG00000143862	ARL8A	-3.987	-0.251
ENSG00000198467	TPM2	-4.623	-0.252
ENSG00000163516	ANKZF1	-2.889	-0.252
ENSG00000013364	MVP	-5.360	-0.252
ENSG00000141504	SAT2	-2.869	-0.252
ENSG00000085978	ATG16L1	-2.678	-0.253
ENSG00000076053	RBM7	-3.166	-0.253
ENSG00000052126	PLEKHA5	-3.186	-0.253
ENSG00000242247	ARFGAP3	-4.048	-0.253
ENSG00000116670	MAD2L2	-2.949	-0.254
ENSG00000168092	PAFAH1B2	-5.520	-0.254
ENSG00000072310	SREBF1	-2.701	-0.255
ENSG00000134597	RBMX2	-2.954	-0.255
ENSG00000109171	SLAIN2	-5.132	-0.255
ENSG00000141179	PCTP	-3.168	-0.255
ENSG00000143493	INTS7	-5.127	-0.255
ENSG00000131724	IL13RA1	-2.694	-0.255
ENSG00000153774	CFDP1	-4.248	-0.256
ENSG00000206503	HLA-A	-3.350	-0.256
ENSG00000166033	HTRA1	-6.283	-0.256
ENSG00000198815	FOXJ3	-3.083	-0.256
ENSG00000149782	PLCB3	-4.185	-0.256
ENSG00000169689	STRA13	-2.009	-0.256
ENSG00000171813	PWWP2B	-1.644	-0.256
ENSG00000115317	HTRA2	-3.018	-0.257
ENSG00000204160	ZDHHC18	-2.806	-0.257
ENSG00000114745	GORASP1	-4.827	-0.257
ENSG00000206560	ANKRD28	-4.385	-0.258
ENSG00000148248	SURF4	-6.621	-0.258
ENSG00000011009	LYPLA2	-5.767	-0.258
ENSG00000203837	PNLIPRP3	-2.415	-0.258
ENSG00000126746	ZNF384	-3.420	-0.259
ENSG00000278540	ACACA	-3.768	-0.259
ENSG00000014919	COX15	-3.091	-0.259
ENSG00000099203	TMED1	-3.028	-0.259
ENSG00000196954	CASP4	-5.158	-0.259
ENSG00000172354	GNB2	-6.673	-0.259
ENSG00000166295	ANAPC16	-4.544	-0.260
ENSG00000102054	RBBP7	-6.256	-0.260
ENSG00000142867	BCL10	-2.030	-0.260
ENSG00000119314	PTBP3	-4.453	-0.260
ENSG00000071655	MBD3	-3.310	-0.260
ENSG00000186432	KPNA4	-5.243	-0.260
ENSG00000162889	MAPKAPK2	-5.947	-0.260
ENSG00000066117	SMARCD1	-5.953	-0.261
ENSG00000128283	CDC42EP1	-4.007	-0.261
ENSG00000159348	CYB5R1	-5.593	-0.261
ENSG00000137171	KLC4	-2.107	-0.261
ENSG00000133318	RTN3	-6.234	-0.261
ENSG00000175390	EIF3F	-5.449	-0.261
ENSG00000168283	BMI1	-1.780	-0.262
ENSG00000129084	PSMA1	-4.583	-0.262
ENSG00000146476	ARMT1	-2.002	-0.262
ENSG00000135597	REPS1	-3.356	-0.262
ENSG00000108591	DRG2	-3.799	-0.262
ENSG00000140575	IQGAP1	-5.691	-0.263
ENSG00000105953	OGDH	-6.294	-0.263
ENSG00000007866	TEAD3	-2.045	-0.263
ENSG00000090097	PCBP4	-5.550	-0.264
ENSG00000205581	HMGN1	-6.386	-0.264
ENSG00000105698	USF2	-6.303	-0.264
ENSG00000165802	NSMF	-5.191	-0.264
ENSG00000198833	UBE2J1	-3.634	-0.265
ENSG00000025293	PHF20	-5.862	-0.265
ENSG00000127952	STYXL1	-3.369	-0.265
ENSG00000117877	CD3EAP	-6.253	-0.265
ENSG00000182208	MOB2	-3.450	-0.265
ENSG00000090372	STRN4	-5.773	-0.265
ENSG00000165782	TMEM55B	-2.828	-0.265
ENSG00000182108	DEXI	-2.767	-0.266
ENSG00000169180	XPO6	-5.181	-0.266
ENSG00000165704	HPRT1	-3.036	-0.266
ENSG00000165661	QSOX2	-2.599	-0.267
ENSG00000175634	RPS6KB2	-5.323	-0.267
ENSG00000186298	PPP1CC	-6.460	-0.268
ENSG00000018510	AGPS	-4.521	-0.268
ENSG00000129636	ITFG1	-3.703	-0.269
ENSG00000115540	MOB4	-2.504	-0.269
ENSG00000134278	SPIRE1	-4.889	-0.269
ENSG00000177189	RPS6KA3	-2.821	-0.269
ENSG00000110713	NUP98	-4.297	-0.270
ENSG00000176915	ANKLE2	-4.868	-0.271
ENSG00000204394	VARS	-5.004	-0.271
ENSG00000115652	UXS1	-3.769	-0.271
ENSG00000197111	PCBP2	-7.260	-0.271
ENSG00000175387	SMAD2	-6.929	-0.272
ENSG00000179051	RCC2	-5.361	-0.272
ENSG00000174606	ANGEL2	-4.227	-0.272
ENSG00000011007	TCEB3	-5.389	-0.272
ENSG00000114738	MAPKAPK3	-7.090	-0.272
ENSG00000157224	CLDN12	-3.064	-0.272
ENSG00000154122	ANKH	-4.944	-0.273
ENSG00000228589	SPCS2P4	-2.463	-0.273
ENSG00000111269	CREBL2	-3.548	-0.273
ENSG00000178149	DALRD3	-3.738	-0.273
ENSG00000100906	NFKBIA	-6.128	-0.273
ENSG00000186716	BCR	-3.661	-0.273
ENSG00000010803	SCMH1	-3.940	-0.274
ENSG00000103671	TRIP4	-2.588	-0.274
ENSG00000162191	UBXN1	-5.345	-0.274
ENSG00000090054	SPTLC1	-5.704	-0.274
ENSG00000164038	SLC9B2	-4.261	-0.274
ENSG00000155097	ATP6V1C1	-6.152	-0.275
ENSG00000118900	UBN1	-3.403	-0.275
ENSG00000142453	CARM1	-5.581	-0.275
ENSG00000214975	PPIAP29	-1.865	-0.276
ENSG00000139146	FAM60A	-7.460	-0.276
ENSG00000125651	GTF2F1	-6.354	-0.276
ENSG00000184014	DENND5A	-4.537	-0.276
ENSG00000058091	CDK14	-3.784	-0.276
ENSG00000159069	FBXW5	-3.787	-0.276
ENSG00000119523	ALG2	-4.146	-0.277
ENSG00000154813	DPH3	-2.494	-0.277
ENSG00000173272	MZT2A	-3.654	-0.277
ENSG00000116285	ERRFI1	-3.254	-0.278
ENSG00000136997	MYC	-7.618	-0.279
ENSG00000133706	LARS	-7.800	-0.279
ENSG00000126934	MAP2K2	-4.982	-0.279
ENSG00000076201	PTPN23	-3.283	-0.279
ENSG00000137822	TUBGCP4	-3.552	-0.279
ENSG00000170142	UBE2E1	-6.358	-0.279
ENSG00000152601	MBNL1	-4.906	-0.280
ENSG00000105976	MET	-4.616	-0.280
ENSG00000175166	PSMD2	-7.874	-0.280
ENSG00000138382	METTL5	-3.164	-0.280
ENSG00000141644	MBD1	-4.088	-0.280
ENSG00000254986	DPP3	-7.124	-0.280
ENSG00000188612	SUMO2	-7.011	-0.281
ENSG00000148337	CIZ1	-6.259	-0.281
ENSG00000122203	KIAA1191	-7.720	-0.282
ENSG00000181885	CLDN7	-2.872	-0.282
ENSG00000148358	GPR107	-6.590	-0.282
ENSG00000163701	IL17RE	-2.665	-0.282
ENSG00000105612	DNASE2	-3.496	-0.282
ENSG00000168209	DDIT4	-4.050	-0.283
ENSG00000090013	BLVRB	-4.296	-0.283
ENSG00000134318	ROCK2	-5.300	-0.284
ENSG00000106266	SNX8	-4.172	-0.284
ENSG00000131236	CAP1	-8.178	-0.284
ENSG00000087086	FTL	-5.723	-0.284
ENSG00000168615	ADAM9	-6.702	-0.284
ENSG00000157992	KRTCAP3	-1.851	-0.285
ENSG00000170802	FOXN2	-2.236	-0.285
ENSG00000168924	LETM1	-5.007	-0.285
ENSG00000124214	STAU1	-7.919	-0.286
ENSG00000171067	C11orf24	-4.770	-0.286
ENSG00000185567	AHNAK2	-2.253	-0.286
ENSG00000091436	AC013461.1	-7.140	-0.286
ENSG00000076108	BAZ2A	-3.714	-0.286
ENSG00000140995	DEF8	-4.572	-0.286
ENSG00000106605	BLVRA	-5.547	-0.287
ENSG00000130702	LAMA5	-2.595	-0.287
ENSG00000084463	WBP11	-6.469	-0.287
ENSG00000130066	SAT1	-5.706	-0.287
ENSG00000130640	TUBGCP2	-5.906	-0.288
ENSG00000040487	PQLC2	-2.283	-0.288
ENSG00000149532	CPSF7	-6.147	-0.288
ENSG00000174574	AKIRIN1	-4.206	-0.288
ENSG00000100083	GGA1	-4.640	-0.288
ENSG00000112679	DUSP22	-4.518	-0.289
ENSG00000175376	EIF1AD	-3.581	-0.289
ENSG00000109854	HTATIP2	-6.613	-0.289
ENSG00000197136	PCNX3	-2.995	-0.289
ENSG00000173457	PPP1R14B	-6.932	-0.290
ENSG00000169692	AGPAT2	-3.976	-0.290
ENSG00000180370	PAK2	-6.159	-0.290
ENSG00000130717	UCK1	-3.109	-0.290
ENSG00000168256	NKIRAS2	-6.218	-0.290
ENSG00000149541	B3GAT3	-5.616	-0.290
ENSG00000100345	MYH9	-4.841	-0.291
ENSG00000196141	SPATS2L	-8.213	-0.291
ENSG00000150782	IL18	-5.956	-0.291
ENSG00000046604	DSG2	-5.596	-0.291
ENSG00000111711	GOLT1B	-2.752	-0.291
ENSG00000161013	MGAT4B	-6.234	-0.292
ENSG00000123353	ORMDL2	-3.934	-0.292
ENSG00000166037	CEP57	-5.009	-0.292
ENSG00000140943	MBTPS1	-5.651	-0.292
ENSG00000265972	TXNIP	-4.473	-0.293
ENSG00000168488	ATXN2L	-4.988	-0.293
ENSG00000104960	PTOV1	-7.323	-0.293
ENSG00000204264	PSMB8	-2.374	-0.293
ENSG00000143570	SLC39A1	-8.974	-0.294
ENSG00000070501	POLB	-3.240	-0.294
ENSG00000197226	TBC1D9B	-5.788	-0.294
ENSG00000196754	S100A2	-5.854	-0.294
ENSG00000139624	CERS5	-3.947	-0.294
ENSG00000140688	C16orf58	-4.898	-0.294
ENSG00000151470	C4orf33	-2.004	-0.295
ENSG00000177169	ULK1	-2.927	-0.295
ENSG00000079999	KEAP1	-8.275	-0.296
ENSG00000156795	WDYHV1	-4.135	-0.296
ENSG00000182795	C1orf116	-6.405	-0.297
ENSG00000100030	MAPK1	-6.727	-0.297
ENSG00000135587	SMPD2	-3.037	-0.297
ENSG00000072958	AP1M1	-8.239	-0.297
ENSG00000110063	DCPS	-3.870	-0.297
ENSG00000100139	MICALL1	-5.253	-0.298
ENSG00000167110	GOLGA2	-7.270	-0.298
ENSG00000166925	TSC22D4	-5.580	-0.298
ENSG00000174705	SH3PXD2B	-4.092	-0.299
ENSG00000172757	CFL1	-7.327	-0.299
ENSG00000058272	PPP1R12A	-5.286	-0.299
ENSG00000121864	ZNF639	-2.953	-0.299
ENSG00000071889	FAM3A	-4.119	-0.300
ENSG00000104695	PPP2CB	-5.585	-0.300
ENSG00000164889	SLC4A2	-6.719	-0.300
ENSG00000225733	FGD5-AS1	-6.745	-0.300
ENSG00000169710	FASN	-3.584	-0.301
ENSG00000011485	PPP5C	-9.353	-0.301
ENSG00000165175	MID1IP1	-5.639	-0.301
ENSG00000005075	POLR2J	-3.832	-0.301
ENSG00000141295	SCRN2	-2.518	-0.301
ENSG00000214753	HNRNPUL2	-7.024	-0.301
ENSG00000108448	TRIM16L	-2.376	-0.301
ENSG00000010017	RANBP9	-3.247	-0.301
ENSG00000173153	ESRRA	-5.606	-0.301
ENSG00000077549	CAPZB	-7.552	-0.301
ENSG00000141526	SLC16A3	-5.788	-0.302
ENSG00000100522	GNPNAT1	-6.528	-0.302
ENSG00000269858	EGLN2	-2.481	-0.302
ENSG00000188643	S100A16	-8.009	-0.303
ENSG00000144524	COPS7B	-3.942	-0.303
ENSG00000171735	CAMTA1	-2.610	-0.303
ENSG00000179967	PPP1R14BP3	-2.987	-0.303
ENSG00000008283	CYB561	-5.983	-0.303
ENSG00000087152	ATXN7L3	-5.421	-0.303
ENSG00000132388	UBE2G1	-2.913	-0.304
ENSG00000129515	SNX6	-6.834	-0.304
ENSG00000123159	GIPC1	-6.785	-0.304
ENSG00000130827	PLXNA3	-2.429	-0.304
ENSG00000153443	UBALD1	-1.938	-0.305
ENSG00000102265	TIMP1	-7.852	-0.306
ENSG00000213625	LEPROT	-8.736	-0.306
ENSG00000111817	DSE	-6.647	-0.307
ENSG00000275023	MLLT6	-4.650	-0.307
ENSG00000148218	ALAD	-2.907	-0.307
ENSG00000124486	USP9X	-6.281	-0.308
ENSG00000143157	POGK	-6.059	-0.308
ENSG00000176986	SEC24C	-6.554	-0.310
ENSG00000142002	DPP9	-7.503	-0.310
ENSG00000060138	YBX3	-8.931	-0.310
ENSG00000204463	BAG6	-7.979	-0.310
ENSG00000226210	WASH7P	-1.918	-0.311
ENSG00000121680	PEX16	-3.239	-0.311
ENSG00000077942	FBLN1	-8.478	-0.311
ENSG00000139636	LMBR1L	-2.352	-0.311
ENSG00000137409	MTCH1	-8.185	-0.311
ENSG00000137497	NUMA1	-4.789	-0.311
ENSG00000137504	CREBZF	-4.341	-0.312
ENSG00000100417	PMM1	-4.310	-0.312
ENSG00000095059	DHPS	-8.933	-0.312
ENSG00000109686	SH3D19	-3.549	-0.313
ENSG00000135862	LAMC1	-5.656	-0.313
ENSG00000160213	CSTB	-8.001	-0.313
ENSG00000156171	DRAM2	-4.595	-0.313
ENSG00000095380	NANS	-5.809	-0.313
ENSG00000165102	HGSNAT	-7.655	-0.313
ENSG00000172409	CLP1	-4.536	-0.313
ENSG00000062582	MRPS24	-2.065	-0.314
ENSG00000089063	TMEM230	-8.965	-0.314
ENSG00000178234	GALNT11	-7.837	-0.314
ENSG00000064490	RFXANK	-6.827	-0.314
ENSG00000021762	OSBPL5	-7.892	-0.314
ENSG00000134996	OSTF1	-4.042	-0.314
ENSG00000143322	ABL2	-3.630	-0.314
ENSG00000153885	KCTD15	-6.609	-0.315
ENSG00000070047	PHRF1	-4.359	-0.315
ENSG00000126456	IRF3	-7.870	-0.315
ENSG00000256060	TRAPPC2B	-2.232	-0.315
ENSG00000174915	PTDSS2	-5.591	-0.316
ENSG00000196453	ZNF777	-3.188	-0.316
ENSG00000197622	CDC42SE1	-9.608	-0.317
ENSG00000176022	B3GALT6	-4.299	-0.317
ENSG00000105258	POLR2I	-3.982	-0.317
ENSG00000122729	ACO1	-6.070	-0.317
ENSG00000071626	DAZAP1	-6.035	-0.317
ENSG00000105854	PON2	-7.414	-0.317
ENSG00000254999	BRK1	-8.663	-0.317
ENSG00000125447	GGA3	-3.748	-0.319
ENSG00000081154	PCNP	-8.776	-0.319
ENSG00000116198	CEP104	-5.719	-0.319
ENSG00000091009	RBM27	-2.494	-0.320
ENSG00000072135	PTPN18	-4.508	-0.320
ENSG00000106610	STAG3L4	-2.156	-0.320
ENSG00000100413	POLR3H	-5.648	-0.320
ENSG00000145349	CAMK2D	-4.383	-0.320
ENSG00000125821	DTD1	-7.639	-0.321
ENSG00000134531	EMP1	-8.431	-0.321
ENSG00000136100	VPS36	-7.079	-0.321
ENSG00000174165	ZDHHC24	-3.656	-0.322
ENSG00000258947	TUBB3	-2.544	-0.322
ENSG00000168906	MAT2A	-6.702	-0.322
ENSG00000112237	CCNC	-5.039	-0.322
ENSG00000128607	KLHDC10	-5.885	-0.322
ENSG00000170876	TMEM43	-9.576	-0.323
ENSG00000136279	DBNL	-8.565	-0.323
ENSG00000108518	PFN1	-7.894	-0.323
ENSG00000100504	PYGL	-9.649	-0.324
ENSG00000204498	NFKBIL1	-2.903	-0.324
ENSG00000039650	PNKP	-4.682	-0.324
ENSG00000131981	LGALS3	-8.715	-0.325
ENSG00000177239	MAN1B1	-8.882	-0.325
ENSG00000153815	CMIP	-5.366	-0.325
ENSG00000114978	MOB1A	-8.209	-0.326
ENSG00000119950	MXI1	-6.069	-0.326
ENSG00000132612	VPS4A	-6.911	-0.327
ENSG00000173113	TRMT112	-7.398	-0.327
ENSG00000162585	FAAP20	-2.091	-0.327
ENSG00000196449	YRDC	-3.424	-0.328
ENSG00000076321	KLHL20	-3.945	-0.328
ENSG00000135387	CAPRIN1	-9.908	-0.329
ENSG00000164331	ANKRA2	-1.838	-0.329
ENSG00000137076	TLN1	-5.822	-0.329
ENSG00000278948	RP5-1039K5.12	-3.480	-0.330
ENSG00000099904	ZDHHC8	-4.222	-0.330
ENSG00000169919	GUSB	-5.297	-0.330
ENSG00000128272	ATF4	-10.526	-0.330
ENSG00000154222	CC2D1B	-5.401	-0.330
ENSG00000044574	HSPA5	-8.184	-0.330
ENSG00000105520	PLPPR2	-7.270	-0.330
ENSG00000113719	ERGIC1	-11.408	-0.330
ENSG00000034713	GABARAPL2	-7.040	-0.330
ENSG00000163874	ZC3H12A	-3.941	-0.330
ENSG00000129354	AP1M2	-4.683	-0.331
ENSG00000101773	RBBP8	-8.304	-0.331
ENSG00000126214	KLC1	-4.094	-0.331
ENSG00000183624	HMCES	-5.138	-0.331
ENSG00000149792	MRPL49	-9.059	-0.331
ENSG00000163659	TIPARP	-10.330	-0.332
ENSG00000139505	MTMR6	-8.751	-0.332
ENSG00000182272	B4GALNT4	-3.358	-0.332
ENSG00000134046	MBD2	-7.157	-0.333
ENSG00000109917	ZPR1	-9.441	-0.333
ENSG00000177700	POLR2L	-6.877	-0.333
ENSG00000132635	PCED1A	-4.900	-0.334
ENSG00000107175	CREB3	-4.578	-0.334
ENSG00000171202	TMEM126A	-2.859	-0.334
ENSG00000273749	CYFIP1	-9.677	-0.334
ENSG00000110011	DNAJC4	-4.405	-0.335
ENSG00000179119	SPTY2D1	-5.224	-0.335
ENSG00000138303	ASCC1	-5.549	-0.335
ENSG00000057608	GDI2	-10.985	-0.336
ENSG00000111670	GNPTAB	-4.153	-0.336
ENSG00000102034	ELF4	-5.686	-0.336
ENSG00000165055	METTL2B	-4.013	-0.336
ENSG00000160209	PDXK	-8.486	-0.337
ENSG00000160131	VMA21	-4.600	-0.337
ENSG00000186594	MIR22HG	-5.249	-0.337
ENSG00000074695	LMAN1	-9.367	-0.338
ENSG00000120314	WDR55	-7.788	-0.339
ENSG00000102977	ACD	-2.896	-0.339
ENSG00000070831	CDC42	-10.948	-0.339
ENSG00000197601	FAR1	-10.039	-0.340
ENSG00000157379	DHRS1	-6.359	-0.340
ENSG00000018408	WWTR1	-2.046	-0.341
ENSG00000141971	MVB12A	-6.394	-0.341
ENSG00000135046	ANXA1	-9.900	-0.341
ENSG00000173744	AGFG1	-6.237	-0.341
ENSG00000177225	PDDC1	-6.009	-0.342
ENSG00000100485	SOS2	-4.055	-0.342
ENSG00000115073	ACTR1B	-7.505	-0.343
ENSG00000241258	CRCP	-9.505	-0.343
ENSG00000156973	PDE6D	-4.609	-0.343
ENSG00000165689	SDCCAG3	-5.756	-0.343
ENSG00000083444	PLOD1	-7.474	-0.343
ENSG00000071127	WDR1	-11.991	-0.344
ENSG00000133612	AGAP3	-6.878	-0.344
ENSG00000177283	FZD8	-4.849	-0.344
ENSG00000179364	PACS2	-5.822	-0.344
ENSG00000153029	MR1	-9.229	-0.345
ENSG00000173020	GRK2	-8.045	-0.345
ENSG00000067955	CBFB	-4.684	-0.345
ENSG00000179134	SAMD4B	-7.332	-0.346
ENSG00000147813	NAPRT	-7.139	-0.346
ENSG00000176248	ANAPC2	-3.721	-0.346
ENSG00000144591	GMPPA	-4.830	-0.346
ENSG00000270231	NBPF8	-3.071	-0.346
ENSG00000233426	EIF3FP3	-4.698	-0.347
ENSG00000121931	LRIF1	-3.253	-0.347
ENSG00000120910	PPP3CC	-5.085	-0.347
ENSG00000168569	TMEM223	-3.576	-0.347
ENSG00000151327	FAM177A1	-7.395	-0.347
ENSG00000129187	DCTD	-10.851	-0.348
ENSG00000204304	PBX2	-5.917	-0.348
ENSG00000133961	NUMB	-9.523	-0.348
ENSG00000174695	TMEM167A	-7.489	-0.348
ENSG00000105443	CYTH2	-8.779	-0.349
ENSG00000136240	KDELR2	-9.815	-0.350
ENSG00000163558	PRKCI	-8.819	-0.351
ENSG00000162337	LRP5	-6.107	-0.351
ENSG00000086065	CHMP5	-8.327	-0.351
ENSG00000196961	AP2A1	-8.886	-0.352
ENSG00000110104	CCDC86	-7.868	-0.352
ENSG00000233461	RP11-295G20.2	-3.233	-0.352
ENSG00000015475	BID	-5.036	-0.353
ENSG00000168040	FADD	-8.954	-0.353
ENSG00000110075	PPP6R3	-11.431	-0.354
ENSG00000173120	KDM2A	-7.476	-0.354
ENSG00000110921	MVK	-4.142	-0.354
ENSG00000088832	FKBP1A	-11.275	-0.354
ENSG00000139370	SLC15A4	-4.160	-0.355
ENSG00000143321	HDGF	-12.694	-0.355
ENSG00000125520	SLC2A4RG	-7.962	-0.355
ENSG00000134262	AP4B1	-2.843	-0.355
ENSG00000160753	RUSC1	-8.025	-0.356
ENSG00000184900	SUMO3	-11.094	-0.356
ENSG00000181788	SIAH2	-4.776	-0.356
ENSG00000074842	MYDGF	-8.713	-0.356
ENSG00000159346	ADIPOR1	-12.523	-0.356
ENSG00000125971	DYNLRB1	-11.427	-0.356
ENSG00000137500	CCDC90B	-6.228	-0.357
ENSG00000189280	GJB5	-10.968	-0.357
ENSG00000119403	PHF19	-5.397	-0.358
ENSG00000127418	FGFRL1	-4.646	-0.358
ENSG00000172531	PPP1CA	-11.670	-0.358
ENSG00000083807	SLC27A5	-2.020	-0.358
ENSG00000135535	CD164	-9.789	-0.359
ENSG00000110880	CORO1C	-11.679	-0.359
ENSG00000079462	PAFAH1B3	-9.452	-0.359
ENSG00000175602	CCDC85B	-1.641	-0.360
ENSG00000164054	SHISA5	-11.858	-0.360
ENSG00000135404	CD63	-11.686	-0.360
ENSG00000106484	MEST	-7.551	-0.360
ENSG00000167778	SPRYD3	-8.882	-0.360
ENSG00000110048	OSBP	-9.829	-0.361
ENSG00000172216	CEBPB	-6.264	-0.362
ENSG00000143418	CERS2	-13.219	-0.362
ENSG00000166579	NDEL1	-8.413	-0.363
ENSG00000160948	VPS28	-11.191	-0.363
ENSG00000180979	LRRC57	-3.852	-0.364
ENSG00000182704	TSKU	-9.871	-0.364
ENSG00000240356	RPL23AP7	-2.216	-0.364
ENSG00000124593	PRICKLE4	-1.641	-0.364
ENSG00000125875	TBC1D20	-9.196	-0.364
ENSG00000164543	STK17A	-10.899	-0.364
ENSG00000142669	SH3BGRL3	-10.801	-0.364
ENSG00000139637	C12orf10	-5.795	-0.365
ENSG00000204642	HLA-F	-2.462	-0.365
ENSG00000138814	PPP3CA	-6.951	-0.365
ENSG00000100243	CYB5R3	-9.740	-0.365
ENSG00000118579	MED28	-9.248	-0.366
